unita,aria,acqua,potenza,ct,termico
AR,1,50,31.78,No,Si
AR,1,55,30.78,No,Si
AR,1,60,29.78,No,Si
AR,2,30,36.3,No,Si
AR,2,35,35.8,No,Si
AR,2,40,35.3,No,Si
AR,2,45,34.8,No,Si
AR,2,50,32.2,No,Si
AR,2,55,31.1,No,Si
AR,2,60,30,No,Si
AR,3,30,36.62,No,Si
AR,3,35,36.19,No,Si
AR,3,40,35.77,No,Si
AR,3,45,35.34,No,Si
AR,3,50,32.82,No,Si
AR,3,55,31.71,No,Si
AR,3,60,30.6,No,Si
AR,4,30,36.94,No,Si
AR,4,35,36.59,No,Si
AR,4,40,36.23,No,Si
AR,4,45,35.88,No,Si
AR,4,50,33.44,No,Si
AR,4,55,32.32,No,Si
AR,4,60,31.2,No,Si
AR,5,30,37.26,No,Si
AR,5,35,36.98,No,Si
AR,5,40,36.7,No,Si
AR,5,45,36.42,No,Si
AR,5,50,34.06,No,Si
AR,5,55,32.93,No,Si
AR,5,60,31.8,No,Si
AR,6,30,37.58,No,Si
AR,6,35,37.37,No,Si
AR,6,40,37.17,No,Si
AR,6,45,36.96,No,Si
AR,6,50,34.68,No,Si
AR,6,55,33.54,No,Si
AR,6,60,32.4,No,Si
AR,7,30,37.9,No,Si
AR,7,35,37.77,No,Si
AR,7,40,37.63,No,Si
AR,7,45,37.5,No,Si
AR,7,50,35.3,No,Si
AR,7,55,34.15,No,Si
AR,7,60,33,No,Si
AR,8,30,38.08,No,Si
AR,8,35,37.95,No,Si
AR,8,40,37.83,No,Si
AR,8,45,37.7,No,Si
AR,8,50,35.59,No,Si
AR,8,55,34.47,No,Si
AR,8,60,33.35,No,Si
AR,9,30,38.25,No,Si
AR,9,35,38.13,No,Si
AR,9,40,38.02,No,Si
AR,9,45,37.9,No,Si
AR,9,50,35.88,No,Si
AR,9,55,34.79,No,Si
AR,9,60,33.7,No,Si
AR,10,30,38.6,No,Si
AR,10,35,38.53,No,Si
AR,10,40,38.47,No,Si
AR,10,45,38.4,No,Si
AR,10,50,36.4,No,Si
AR,10,55,35.45,No,Si
AR,10,60,34.5,No,Si
AR,11,30,38.74,No,Si
AR,11,35,38.67,No,Si
AR,11,40,38.61,No,Si
AR,11,45,38.54,No,Si
AR,11,50,36.64,No,Si
AR,11,55,35.7,No,Si
AR,11,60,34.76,No,Si
AR,12,30,38.88,No,Si
AR,12,35,38.81,No,Si
AR,12,40,38.75,No,Si
AR,12,45,38.68,No,Si
AR,12,50,36.88,No,Si
AR,12,55,35.95,No,Si
AR,12,60,35.02,No,Si
AR,13,30,39.02,No,Si
AR,13,35,38.95,No,Si
AR,13,40,38.89,No,Si
AR,13,45,38.82,No,Si
AR,13,50,37.12,No,Si
AR,13,55,36.2,No,Si
AR,13,60,35.28,No,Si
AR,14,30,39.16,No,Si
AR,14,35,39.09,No,Si
AR,14,40,39.03,No,Si
AR,14,45,38.96,No,Si
AR,14,50,37.36,No,Si
AR,14,55,36.45,No,Si
AR,14,60,35.54,No,Si
AR,15,30,39.3,No,Si
AR,15,35,39.23,No,Si
AR,15,40,39.17,No,Si
AR,15,45,39.1,No,Si
AR,15,50,37.6,No,Si
AR,15,55,36.7,No,Si
AR,15,60,35.8,No,Si
AR,16,30,39.3,No,Si
AR,16,35,39.23,No,Si
AR,16,40,39.17,No,Si
AR,16,45,39.1,No,Si
AR,16,50,37.6,No,Si
AR,16,55,36.7,No,Si
AR,16,60,35.8,No,Si
AR,17,30,39.3,No,Si
AR,17,35,39.23,No,Si
AR,17,40,39.17,No,Si
AR,17,45,39.1,No,Si
AR,17,50,37.6,No,Si
AR,17,55,36.7,No,Si
AR,17,60,35.8,No,Si
AR,18,30,39.3,No,Si
AR,18,35,39.23,No,Si
AR,18,40,39.17,No,Si
AR,18,45,39.1,No,Si
AR,18,50,37.6,No,Si
AR,18,55,36.7,No,Si
AR,18,60,35.8,No,Si
AR,19,30,39.3,No,Si
AR,19,35,39.23,No,Si
AR,19,40,39.17,No,Si
AR,19,45,39.1,No,Si
AR,19,50,37.6,No,Si
AR,19,55,36.7,No,Si
AR,19,60,35.8,No,Si
AR,20,30,39.3,No,Si
AR,20,35,39.23,No,Si
AR,20,40,39.17,No,Si
AR,20,45,39.1,No,Si
AR,20,50,37.6,No,Si
AR,20,55,36.7,No,Si
AR,20,60,35.8,No,Si
AR,21,30,39.3,No,Si
AR,21,35,39.23,No,Si
AR,21,40,39.17,No,Si
AR,21,45,39.1,No,Si
AR,21,50,37.6,No,Si
AR,21,55,36.7,No,Si
AR,21,60,35.8,No,Si
AR,22,30,39.3,No,Si
AR,22,35,39.23,No,Si
AR,22,40,39.17,No,Si
AR,22,45,39.1,No,Si
AR,22,50,37.6,No,Si
AR,22,55,36.7,No,Si
AR,22,60,35.8,No,Si
AR,23,30,39.3,No,Si
AR,23,35,39.23,No,Si
AR,23,40,39.17,No,Si
AR,23,45,39.1,No,Si
AR,23,50,37.6,No,Si
AR,23,55,36.7,No,Si
AR,23,60,35.8,No,Si
AR,24,30,39.3,No,Si
AR,24,35,39.23,No,Si
AR,24,40,39.17,No,Si
AR,24,45,39.1,No,Si
AR,24,50,37.6,No,Si
AR,24,55,36.7,No,Si
AR,24,60,35.8,No,Si
AR,25,30,39.3,No,Si
AR,25,35,39.23,No,Si
AR,25,40,39.17,No,Si
AR,25,45,39.1,No,Si
AR,25,50,37.6,No,Si
AR,25,55,36.7,No,Si
AR,25,60,35.8,No,Si
AR,26,30,39.3,No,Si
AR,26,35,39.23,No,Si
AR,26,40,39.17,No,Si
AR,26,45,39.1,No,Si
AR,26,50,37.6,No,Si
AR,26,55,36.7,No,Si
AR,26,60,35.8,No,Si
AR,27,30,39.3,No,Si
AR,27,35,39.23,No,Si
AR,27,40,39.17,No,Si
AR,27,45,39.1,No,Si
AR,27,50,37.6,No,Si
AR,27,55,36.7,No,Si
AR,27,60,35.8,No,Si
AR,28,30,39.3,No,Si
AR,28,35,39.23,No,Si
AR,28,40,39.17,No,Si
AR,28,45,39.1,No,Si
AR,28,50,37.6,No,Si
AR,28,55,36.7,No,Si
AR,28,60,35.8,No,Si
AR,29,30,39.3,No,Si
AR,29,35,39.23,No,Si
AR,29,40,39.17,No,Si
AR,29,45,39.1,No,Si
AR,29,50,37.6,No,Si
AR,29,55,36.7,No,Si
AR,29,60,35.8,No,Si
AR,30,30,39.3,No,Si
AR,30,35,39.23,No,Si
AR,30,40,39.17,No,Si
AR,30,45,39.1,No,Si
AR,30,50,37.6,No,Si
AR,30,55,36.7,No,Si
AR,30,60,35.8,No,Si
AR,31,30,39.3,No,Si
AR,31,35,39.23,No,Si
AR,31,40,39.17,No,Si
AR,31,45,39.1,No,Si
AR,31,50,37.6,No,Si
AR,31,55,36.7,No,Si
AR,31,60,35.8,No,Si
AR,32,30,39.3,No,Si
AR,32,35,39.23,No,Si
AR,32,40,39.17,No,Si
AR,32,45,39.1,No,Si
AR,32,50,37.6,No,Si
AR,32,55,36.7,No,Si
AR,32,60,35.8,No,Si
AR,33,30,39.3,No,Si
AR,33,35,39.23,No,Si
AR,33,40,39.17,No,Si
AR,33,45,39.1,No,Si
AR,33,50,37.6,No,Si
AR,33,55,36.7,No,Si
AR,33,60,35.8,No,Si
AR,34,30,39.3,No,Si
AR,34,35,39.23,No,Si
AR,34,40,39.17,No,Si
AR,34,45,39.1,No,Si
AR,34,50,37.6,No,Si
AR,34,55,36.7,No,Si
AR,34,60,35.8,No,Si
AR,35,30,39.3,No,Si
AR,35,35,39.23,No,Si
AR,35,40,39.17,No,Si
AR,35,45,39.1,No,Si
AR,35,50,37.6,No,Si
AR,35,55,36.7,No,Si
AR,35,60,35.8,No,Si
AR,-20,30,27.3,Si,Si
AR,-20,35,26.5,Si,Si
AR,-20,40,25.7,Si,Si
AR,-20,45,24.9,Si,Si
AR,-20,50,24.9,Si,Si
AR,-20,55,24.6,Si,Si
AR,-20,60,24.3,Si,Si
AR,-19,30,27.5,Si,Si
AR,-19,35,26.8,Si,Si
AR,-19,40,26,Si,Si
AR,-19,45,25.2,Si,Si
AR,-19,50,25.1,Si,Si
AR,-19,55,24.8,Si,Si
AR,-19,60,24.5,Si,Si
AR,-18,30,27.8,Si,Si
AR,-18,35,27,Si,Si
AR,-18,40,26.2,Si,Si
AR,-18,45,25.4,Si,Si
AR,-18,50,25.3,Si,Si
AR,-18,55,24.9,Si,Si
AR,-18,60,24.6,Si,Si
AR,-17,30,28,Si,Si
AR,-17,35,27.2,Si,Si
AR,-17,40,26.5,Si,Si
AR,-17,45,25.7,Si,Si
AR,-17,50,25.4,Si,Si
AR,-17,55,25.1,Si,Si
AR,-17,60,24.8,Si,Si
AR,-16,30,28.3,Si,Si
AR,-16,35,27.5,Si,Si
AR,-16,40,26.7,Si,Si
AR,-16,45,25.9,Si,Si
AR,-16,50,25.6,Si,Si
AR,-16,55,25.3,Si,Si
AR,-16,60,24.9,Si,Si
AR,-15,30,28.5,Si,Si
AR,-15,35,27.7,Si,Si
AR,-15,40,27,Si,Si
AR,-15,45,26.2,Si,Si
AR,-15,50,25.8,Si,Si
AR,-15,55,25.5,Si,Si
AR,-15,60,25.1,Si,Si
AR,-14,30,29,Si,Si
AR,-14,35,28.2,Si,Si
AR,-14,40,27.3,Si,Si
AR,-14,45,26.5,Si,Si
AR,-14,50,26,Si,Si
AR,-14,55,25.7,Si,Si
AR,-14,60,25.4,Si,Si
AR,-13,30,29.5,Si,Si
AR,-13,35,28.6,Si,Si
AR,-13,40,27.7,Si,Si
AR,-13,45,26.8,Si,Si
AR,-13,50,26.3,Si,Si
AR,-13,55,26,Si,Si
AR,-13,60,25.6,Si,Si
AR,-12,30,29.9,Si,Si
AR,-12,35,29,Si,Si
AR,-12,40,28.1,Si,Si
AR,-12,45,27.1,Si,Si
AR,-12,50,26.5,Si,Si
AR,-12,55,26.2,Si,Si
AR,-12,60,25.9,Si,Si
AR,-11,30,30.4,Si,Si
AR,-11,35,29.4,Si,Si
AR,-11,40,28.4,Si,Si
AR,-11,45,27.4,Si,Si
AR,-11,50,26.8,Si,Si
AR,-11,55,26.5,Si,Si
AR,-11,60,26.1,Si,Si
AR,-10,30,30.9,Si,Si
AR,-10,35,29.8,Si,Si
AR,-10,40,28.8,Si,Si
AR,-10,45,27.7,Si,Si
AR,-10,50,27,Si,Si
AR,-10,55,26.7,Si,Si
AR,-10,60,26.4,Si,Si
AR,-9,30,31.5,Si,Si
AR,-9,35,30.4,Si,Si
AR,-9,40,29.4,Si,Si
AR,-9,45,28.3,Si,Si
AR,-9,50,27.5,Si,Si
AR,-9,55,27.2,Si,Si
AR,-9,60,26.9,Si,Si
AR,-8,30,32.2,Si,Si
AR,-8,35,31.1,Si,Si
AR,-8,40,29.9,Si,Si
AR,-8,45,28.8,Si,Si
AR,-8,50,27.9,Si,Si
AR,-8,55,27.7,Si,Si
AR,-8,60,27.5,Si,Si
AR,-7,30,32.8,Si,Si
AR,-7,35,31.7,Si,Si
AR,-7,40,30.5,Si,Si
AR,-7,45,29.4,Si,Si
AR,-7,50,28.4,Si,Si
AR,-7,55,28.2,Si,Si
AR,-7,60,28,Si,Si
AR,-6,30,33.2,Si,Si
AR,-6,35,32.1,Si,Si
AR,-6,40,31.1,Si,Si
AR,-6,45,30,Si,Si
AR,-6,50,28.8,Si,Si
AR,-6,55,28.5,Si,Si
AR,-6,60,28.2,Si,Si
AR,-5,30,33.6,Si,Si
AR,-5,35,32.6,Si,Si
AR,-5,40,31.6,Si,Si
AR,-5,45,30.6,Si,Si
AR,-5,50,29.2,Si,Si
AR,-5,55,28.8,Si,Si
AR,-5,60,28.4,Si,Si
AR,-4,30,34,Si,Si
AR,-4,35,33,Si,Si
AR,-4,40,32.1,Si,Si
AR,-4,45,31.2,Si,Si
AR,-4,50,29.7,Si,Si
AR,-4,55,29.2,Si,Si
AR,-4,60,28.7,Si,Si
AR,-3,30,34.4,Si,Si
AR,-3,35,33.5,Si,Si
AR,-3,40,32.7,Si,Si
AR,-3,45,31.8,Si,Si
AR,-3,50,30.1,Si,Si
AR,-3,55,29.5,Si,Si
AR,-3,60,28.9,Si,Si
AR,-2,30,34.7,Si,Si
AR,-2,35,34,Si,Si
AR,-2,40,33.2,Si,Si
AR,-2,45,32.4,Si,Si
AR,-2,50,30.5,Si,Si
AR,-2,55,29.8,Si,Si
AR,-2,60,29.1,Si,Si
AR,-1,30,35.1,Si,Si
AR,-1,35,34.4,Si,Si
AR,-1,40,33.7,Si,Si
AR,-1,45,33,Si,Si
AR,-1,50,30.9,Si,Si
AR,-1,55,30.1,Si,Si
AR,-1,60,29.3,Si,Si
AR,0,30,35.1,Si,Si
AR,0,35,34.9,Si,Si
AR,0,40,34.2,Si,Si
AR,0,45,33.6,Si,Si
AR,0,50,31.4,Si,Si
AR,0,55,30.5,Si,Si
AR,0,60,29.6,Si,Si
AR,1,30,35.2,Si,Si
AR,1,35,34.9,Si,Si
AR,1,40,34.3,Si,Si
AR,1,45,34.2,Si,Si
AR,1,50,31.8,Si,Si
AR,1,55,30.8,Si,Si
AR,1,60,29.8,Si,Si
AR,2,30,35.2,Si,Si
AR,2,35,34.9,Si,Si
AR,2,40,34.4,Si,Si
AR,2,45,34.3,Si,Si
AR,2,50,32.2,Si,Si
AR,2,55,31.1,Si,Si
AR,2,60,30,Si,Si
AR,3,30,35.2,Si,Si
AR,3,35,34.9,Si,Si
AR,3,40,34.5,Si,Si
AR,3,45,34.3,Si,Si
AR,3,50,32.8,Si,Si
AR,3,55,31.7,Si,Si
AR,3,60,30.6,Si,Si
AR,4,30,35.2,Si,Si
AR,4,35,35,Si,Si
AR,4,40,34.6,Si,Si
AR,4,45,34.4,Si,Si
AR,4,50,33.4,Si,Si
AR,4,55,32.3,Si,Si
AR,4,60,31.2,Si,Si
AR,5,30,35.2,Si,Si
AR,5,35,35,Si,Si
AR,5,40,34.6,Si,Si
AR,5,45,34.5,Si,Si
AR,5,50,34.1,Si,Si
AR,5,55,32.9,Si,Si
AR,5,60,31.8,Si,Si
AR,6,30,35.2,Si,Si
AR,6,35,35,Si,Si
AR,6,40,34.7,Si,Si
AR,6,45,34.5,Si,Si
AR,6,50,34.2,Si,Si
AR,6,55,33.5,Si,Si
AR,6,60,32.4,Si,Si
AR,7,30,35.2,Si,Si
AR,7,35,35,Si,Si
AR,7,40,34.8,Si,Si
AR,7,45,34.6,Si,Si
AR,7,50,34.4,Si,Si
AR,7,55,34.2,Si,Si
AR,7,60,33,Si,Si
AR,8,30,35.7,Si,Si
AR,8,35,35.5,Si,Si
AR,8,40,35.3,Si,Si
AR,8,45,35.1,Si,Si
AR,8,50,34.8,Si,Si
AR,8,55,34.5,Si,Si
AR,8,60,33.4,Si,Si
AR,9,30,36.3,Si,Si
AR,9,35,36.1,Si,Si
AR,9,40,35.9,Si,Si
AR,9,45,35.7,Si,Si
AR,9,50,35.2,Si,Si
AR,9,55,34.8,Si,Si
AR,9,60,33.7,Si,Si
AR,10,30,36.8,Si,Si
AR,10,35,36.6,Si,Si
AR,10,40,36.4,Si,Si
AR,10,45,36.3,Si,Si
AR,10,50,35.6,Si,Si
AR,10,55,35.5,Si,Si
AR,10,60,34.5,Si,Si
AR,11,30,37.3,Si,Si
AR,11,35,37.1,Si,Si
AR,11,40,37,Si,Si
AR,11,45,36.8,Si,Si
AR,11,50,36,Si,Si
AR,11,55,35.7,Si,Si
AR,11,60,34.8,Si,Si
AR,12,30,37.8,Si,Si
AR,12,35,37.7,Si,Si
AR,12,40,37.5,Si,Si
AR,12,45,37.4,Si,Si
AR,12,50,36.4,Si,Si
AR,12,55,36,Si,Si
AR,12,60,35,Si,Si
AR,13,30,38.3,Si,Si
AR,13,35,38.2,Si,Si
AR,13,40,38.1,Si,Si
AR,13,45,38,Si,Si
AR,13,50,36.8,Si,Si
AR,13,55,36.2,Si,Si
AR,13,60,35.3,Si,Si
AR,14,30,38.8,Si,Si
AR,14,35,38.7,Si,Si
AR,14,40,38.6,Si,Si
AR,14,45,38.5,Si,Si
AR,14,50,37.2,Si,Si
AR,14,55,36.5,Si,Si
AR,14,60,35.5,Si,Si
AR,15,30,39.3,Si,Si
AR,15,35,39.2,Si,Si
AR,15,40,39.2,Si,Si
AR,15,45,39.1,Si,Si
AR,15,50,37.6,Si,Si
AR,15,55,36.7,Si,Si
AR,15,60,35.8,Si,Si
AR,16,30,39.3,Si,Si
AR,16,35,39.2,Si,Si
AR,16,40,39.2,Si,Si
AR,16,45,39.1,Si,Si
AR,16,50,37.6,Si,Si
AR,16,55,36.7,Si,Si
AR,16,60,35.8,Si,Si
AR,17,30,39.3,Si,Si
AR,17,35,39.2,Si,Si
AR,17,40,39.2,Si,Si
AR,17,45,39.1,Si,Si
AR,17,50,37.6,Si,Si
AR,17,55,36.7,Si,Si
AR,17,60,35.8,Si,Si
AR,18,30,39.3,Si,Si
AR,18,35,39.2,Si,Si
AR,18,40,39.2,Si,Si
AR,18,45,39.1,Si,Si
AR,18,50,37.6,Si,Si
AR,18,55,36.7,Si,Si
AR,18,60,35.8,Si,Si
AR,19,30,39.3,Si,Si
AR,19,35,39.2,Si,Si
AR,19,40,39.2,Si,Si
AR,19,45,39.1,Si,Si
AR,19,50,37.6,Si,Si
AR,19,55,36.7,Si,Si
AR,19,60,35.8,Si,Si
AR,20,30,39.3,Si,Si
AR,20,35,39.2,Si,Si
AR,20,40,39.2,Si,Si
AR,20,45,39.1,Si,Si
AR,20,50,37.6,Si,Si
AR,20,55,36.7,Si,Si
AR,20,60,35.8,Si,Si
AR,21,30,39.3,Si,Si
AR,21,35,39.2,Si,Si
AR,21,40,39.2,Si,Si
AR,21,45,39.1,Si,Si
AR,21,50,37.6,Si,Si
AR,21,55,36.7,Si,Si
AR,21,60,35.8,Si,Si
AR,22,30,39.3,Si,Si
AR,22,35,39.2,Si,Si
AR,22,40,39.2,Si,Si
AR,22,45,39.1,Si,Si
AR,22,50,37.6,Si,Si
AR,22,55,36.7,Si,Si
AR,22,60,35.8,Si,Si
AR,23,30,39.3,Si,Si
AR,23,35,39.2,Si,Si
AR,23,40,39.2,Si,Si
AR,23,45,39.1,Si,Si
AR,23,50,37.6,Si,Si
AR,23,55,36.7,Si,Si
AR,23,60,35.8,Si,Si
AR,24,30,39.3,Si,Si
AR,24,35,39.2,Si,Si
AR,24,40,39.2,Si,Si
AR,24,45,39.1,Si,Si
AR,24,50,37.6,Si,Si
AR,24,55,36.7,Si,Si
AR,24,60,35.8,Si,Si
AR,25,30,39.3,Si,Si
AR,25,35,39.2,Si,Si
AR,25,40,39.2,Si,Si
AR,25,45,39.1,Si,Si
AR,25,50,37.6,Si,Si
AR,25,55,36.7,Si,Si
AR,25,60,35.8,Si,Si
AR,26,30,39.3,Si,Si
AR,26,35,39.2,Si,Si
AR,26,40,39.2,Si,Si
AR,26,45,39.1,Si,Si
AR,26,50,37.6,Si,Si
AR,26,55,36.7,Si,Si
AR,26,60,35.8,Si,Si
AR,27,30,39.3,Si,Si
AR,27,35,39.2,Si,Si
AR,27,40,39.2,Si,Si
AR,27,45,39.1,Si,Si
AR,27,50,37.6,Si,Si
AR,27,55,36.7,Si,Si
AR,27,60,35.8,Si,Si
AR,28,30,39.3,Si,Si
AR,28,35,39.2,Si,Si
AR,28,40,39.2,Si,Si
AR,28,45,39.1,Si,Si
AR,28,50,37.6,Si,Si
AR,28,55,36.7,Si,Si
AR,28,60,35.8,Si,Si
AR,29,30,39.3,Si,Si
AR,29,35,39.2,Si,Si
AR,29,40,39.2,Si,Si
AR,29,45,39.1,Si,Si
AR,29,50,37.6,Si,Si
AR,29,55,36.7,Si,Si
AR,29,60,35.8,Si,Si
AR,30,30,39.3,Si,Si
AR,30,35,39.2,Si,Si
AR,30,40,39.2,Si,Si
AR,30,45,39.1,Si,Si
AR,30,50,37.6,Si,Si
AR,30,55,36.7,Si,Si
AR,30,60,35.8,Si,Si
AR,31,30,39.3,Si,Si
AR,31,35,39.2,Si,Si
AR,31,40,39.2,Si,Si
AR,31,45,39.1,Si,Si
AR,31,50,37.6,Si,Si
AR,31,55,36.7,Si,Si
AR,31,60,35.8,Si,Si
AR,32,30,39.3,Si,Si
AR,32,35,39.2,Si,Si
AR,32,40,39.2,Si,Si
AR,32,45,39.1,Si,Si
AR,32,50,37.6,Si,Si
AR,32,55,36.7,Si,Si
AR,32,60,35.8,Si,Si
AR,33,30,39.3,Si,Si
AR,33,35,39.2,Si,Si
AR,33,40,39.2,Si,Si
AR,33,45,39.1,Si,Si
AR,33,50,37.6,Si,Si
AR,33,55,36.7,Si,Si
AR,33,60,35.8,Si,Si
AR,34,30,39.3,Si,Si
AR,34,35,39.2,Si,Si
AR,34,40,39.2,Si,Si
AR,34,45,39.1,Si,Si
AR,34,50,37.6,Si,Si
AR,34,55,36.7,Si,Si
AR,34,60,35.8,Si,Si
AR,35,30,39.3,Si,Si
AR,35,35,39.2,Si,Si
AR,35,40,39.2,Si,Si
AR,35,45,39.1,Si,Si
AR,35,50,37.6,Si,Si
AR,35,55,36.7,Si,Si
AR,35,60,35.8,Si,Si
AR,0,3,19,No,No
AR,0,4,18.9,No,No
AR,0,5,18.9,No,No
AR,0,6,18.8,No,No
AR,0,7,18.7,No,No
AR,0,8,18.8,No,No
AR,0,9,18.8,No,No
AR,0,10,18.9,No,No
AR,0,11,18.9,No,No
AR,0,12,18.9,No,No
AR,0,13,18.9,No,No
AR,0,14,18.9,No,No
AR,0,15,18.9,No,No
AR,0,16,18.9,No,No
AR,0,17,18.9,No,No
AR,0,18,18.9,No,No
AR,0,19,18.9,No,No
AR,0,20,18.9,No,No
AR,0,21,18.9,No,No
AR,0,22,18.9,No,No
AR,0,23,18.9,No,No
AR,0,24,18.9,No,No
AR,0,25,18.9,No,No
AR,0,26,18.9,No,No
AR,0,27,18.9,No,No
AR,0,28,18.9,No,No
AR,0,29,18.9,No,No
AR,0,30,18.9,No,No
AR,0,31,18.9,No,No
AR,0,32,18.9,No,No
AR,0,33,18.9,No,No
AR,0,34,18.9,No,No
AR,0,35,18.9,No,No
AR,0,36,18.9,No,No
AR,0,37,18.9,No,No
AR,0,38,18.9,No,No
AR,0,39,18.9,No,No
AR,0,40,18.9,No,No
AR,1,3,19,No,No
AR,1,4,18.9,No,No
AR,1,5,18.9,No,No
AR,1,6,18.8,No,No
AR,1,7,18.7,No,No
AR,1,8,18.8,No,No
AR,1,9,18.8,No,No
AR,1,10,18.9,No,No
AR,1,11,18.9,No,No
AR,1,12,18.9,No,No
AR,1,13,18.9,No,No
AR,1,14,18.9,No,No
AR,1,15,18.9,No,No
AR,1,16,18.9,No,No
AR,1,17,18.9,No,No
AR,1,18,18.9,No,No
AR,1,19,18.9,No,No
AR,1,20,18.9,No,No
AR,1,21,18.9,No,No
AR,1,22,18.9,No,No
AR,1,23,18.9,No,No
AR,1,24,18.9,No,No
AR,1,25,18.9,No,No
AR,1,26,18.9,No,No
AR,1,27,18.9,No,No
AR,1,28,18.9,No,No
AR,1,29,18.9,No,No
AR,1,30,18.9,No,No
AR,1,31,18.9,No,No
AR,1,32,18.9,No,No
AR,1,33,18.9,No,No
AR,1,34,18.9,No,No
AR,1,35,18.9,No,No
AR,1,36,18.9,No,No
AR,1,37,18.9,No,No
AR,1,38,18.9,No,No
AR,1,39,18.9,No,No
AR,1,40,18.9,No,No
AR,2,3,19,No,No
AR,2,4,18.9,No,No
AR,2,5,18.9,No,No
AR,2,6,18.8,No,No
AR,2,7,18.7,No,No
AR,2,8,18.8,No,No
AR,2,9,18.8,No,No
AR,2,10,18.9,No,No
AR,2,11,18.9,No,No
AR,2,12,18.9,No,No
AR,2,13,18.9,No,No
AR,2,14,18.9,No,No
AR,2,15,18.9,No,No
AR,2,16,18.9,No,No
AR,2,17,18.9,No,No
AR,2,18,18.9,No,No
AR,2,19,18.9,No,No
AR,2,20,18.9,No,No
AR,2,21,18.9,No,No
AR,2,22,18.9,No,No
AR,2,23,18.9,No,No
AR,2,24,18.9,No,No
AR,2,25,18.9,No,No
AR,2,26,18.9,No,No
AR,2,27,18.9,No,No
AR,2,28,18.9,No,No
AR,2,29,18.9,No,No
AR,2,30,18.9,No,No
AR,2,31,18.9,No,No
AR,2,32,18.9,No,No
AR,2,33,18.9,No,No
AR,2,34,18.9,No,No
AR,2,35,18.9,No,No
AR,2,36,18.9,No,No
AR,2,37,18.9,No,No
AR,2,38,18.9,No,No
AR,2,39,18.9,No,No
AR,2,40,18.9,No,No
AR,3,3,19,No,No
AR,3,4,18.9,No,No
AR,3,5,18.9,No,No
AR,3,6,18.8,No,No
AR,3,7,18.7,No,No
AR,3,8,18.8,No,No
AR,3,9,18.8,No,No
AR,3,10,18.9,No,No
AR,3,11,18.9,No,No
AR,3,12,18.9,No,No
AR,3,13,18.9,No,No
AR,3,14,18.9,No,No
AR,3,15,18.9,No,No
AR,3,16,18.9,No,No
AR,3,17,18.9,No,No
AR,3,18,18.9,No,No
AR,3,19,18.9,No,No
AR,3,20,18.9,No,No
AR,3,21,18.9,No,No
AR,3,22,18.9,No,No
AR,3,23,18.9,No,No
AR,3,24,18.9,No,No
AR,3,25,18.9,No,No
AR,3,26,18.9,No,No
AR,3,27,18.9,No,No
AR,3,28,18.9,No,No
AR,3,29,18.9,No,No
AR,3,30,18.9,No,No
AR,3,31,18.9,No,No
AR,3,32,18.9,No,No
AR,3,33,18.9,No,No
AR,3,34,18.9,No,No
AR,3,35,18.9,No,No
AR,3,36,18.9,No,No
AR,3,37,18.9,No,No
AR,3,38,18.9,No,No
AR,3,39,18.9,No,No
AR,3,40,18.9,No,No
AR,4,3,19,No,No
AR,4,4,18.9,No,No
AR,4,5,18.9,No,No
AR,4,6,18.8,No,No
AR,4,7,18.7,No,No
AR,4,8,18.8,No,No
AR,4,9,18.8,No,No
AR,4,10,18.9,No,No
AR,4,11,18.9,No,No
AR,4,12,18.9,No,No
AR,4,13,18.9,No,No
AR,4,14,18.9,No,No
AR,4,15,18.9,No,No
AR,4,16,18.9,No,No
AR,4,17,18.9,No,No
AR,4,18,18.9,No,No
AR,4,19,18.9,No,No
AR,4,20,18.9,No,No
AR,4,21,18.9,No,No
AR,4,22,18.9,No,No
AR,4,23,18.9,No,No
AR,4,24,18.9,No,No
AR,4,25,18.9,No,No
AR,4,26,18.9,No,No
AR,4,27,18.9,No,No
AR,4,28,18.9,No,No
AR,4,29,18.9,No,No
AR,4,30,18.9,No,No
AR,4,31,18.9,No,No
AR,4,32,18.9,No,No
AR,4,33,18.9,No,No
AR,4,34,18.9,No,No
AR,4,35,18.9,No,No
AR,4,36,18.9,No,No
AR,4,37,18.9,No,No
AR,4,38,18.9,No,No
AR,4,39,18.9,No,No
AR,4,40,18.9,No,No
AR,5,3,19,No,No
AR,5,4,18.9,No,No
AR,5,5,18.9,No,No
AR,5,6,18.8,No,No
AR,5,7,18.7,No,No
AR,5,8,18.8,No,No
AR,5,9,18.8,No,No
AR,5,10,18.9,No,No
AR,5,11,18.9,No,No
AR,5,12,18.9,No,No
AR,5,13,18.9,No,No
AR,5,14,18.9,No,No
AR,5,15,18.9,No,No
AR,5,16,18.9,No,No
AR,5,17,18.9,No,No
AR,5,18,18.9,No,No
AR,5,19,18.9,No,No
AR,5,20,18.9,No,No
AR,5,21,18.9,No,No
AR,5,22,18.9,No,No
AR,5,23,18.9,No,No
AR,5,24,18.9,No,No
AR,5,25,18.9,No,No
AR,5,26,18.9,No,No
AR,5,27,18.9,No,No
AR,5,28,18.9,No,No
AR,5,29,18.9,No,No
AR,5,30,18.9,No,No
AR,5,31,18.9,No,No
AR,5,32,18.9,No,No
AR,5,33,18.9,No,No
AR,5,34,18.9,No,No
AR,5,35,18.9,No,No
AR,5,36,18.9,No,No
AR,5,37,18.9,No,No
